avoisiné;avoisinés;avoisinée;avoisinées
avorté;avortés;avortée;avortées
avoué;avoués;avouée;avouées
avoyé;avoyés;avoyée;avoyées
avué;avués;avuée;avuées
avéré;avérés;avérée;avérées
axé;axés;axée;axées
axiomatisé;axiomatisés;axiomatisée;axiomatisées
azimuté;azimutés;azimutée;azimutées
azuré;azurés;azurée;azurées
aéré;aérés;aérée;aérées
babillé;babillés;babillée;babillées
babouiné;babouinés;babouinée;babouinées
bachoté;bachotés;bachotée;bachotées
badaudé;badaudés;badaudée;badaudées
badigeonné;badigeonnés;badigeonnée;badigeonnées
badiné;badinés;badinée;badinées
bafoué;bafoués;bafouée;bafouées
bafouillé;bafouillés;bafouillée;bafouillées
bagarré;bagarrés;bagarrée;bagarrées
bagoté;bagotés;bagotée;bagotées
bagotté;bagottés;bagottée;bagottées
baguenaudé;baguenaudés;baguenaudée;baguenaudées
bagué;bagués;baguée;baguées
bahulé;bahulés;bahulée;bahulées
bahuté;bahutés;bahutée;bahutées
baigné;baignés;baignée;baignées
baillé;baillés;baillée;baillées
baisé;baisés;baisée;baisées
baisoté;baisotés;baisotée;baisotées
baisotté;baisottés;baisottée;baisottées
baissé;baissés;baissée;baissées
bakélisé;bakélisés;bakélisée;bakélisées
baladé;baladés;baladée;baladées
balafré;balafrés;balafrée;balafrées
balancé;balancés;balancée;balancées
balayé;balayés;balayée;balayées
balbutié;balbutiés;balbutiée;balbutiées
balisé;balisés;balisée;balisées
baliverné;balivernés;balivernée;balivernées
balkanisé;balkanisés;balkanisée;balkanisées
ballasté;ballastés;ballastée;ballastées
ballé;ballés;ballée;ballées
ballonné;ballonnés;ballonnée;ballonnées
ballotté;ballottés;ballottée;ballottées
baloché;balochés;balochée;balochées
balustré;balustrés;balustrée;balustrées
bamboché;bambochés;bambochée;bambochées
banalisé;banalisés;banalisée;banalisées
banché;banchés;banchée;banchées
bandé;bandés;bandée;bandées
banderillé;banderillés;banderillée;banderillées
banderolé;banderolés;banderolée;banderolées
banni;bannis;bannie;bannies
banqué;banqués;banquée;banquées
banqueté;banquetés;banquetée;banquetées
baptisé;baptisés;baptisée;baptisées
baqueté;baquetés;baquetée;baquetées
baragouiné;baragouinés;baragouinée;baragouinées
baraqué;baraqués;baraquée;baraquées
baratiné;baratinés;baratinée;baratinées
baratté;barattés;barattée;barattées
baraudé;baraudés;baraudée;baraudées
barbarisé;barbarisés;barbarisée;barbarisées
barbelé;barbelés;barbelée;barbelées
barbé;barbés;barbée;barbées
barbeyé;barbeyés;barbeyée;barbeyées
barbifié;barbifiés;barbifiée;barbifiées
barboté;barbotés;barbotée;barbotées
barbotté;barbottés;barbottée;barbottées
barbouillé;barbouillés;barbouillée;barbouillées
bardé;bardés;bardée;bardées
barguigné;barguignés;barguignée;barguignées
bariolé;bariolés;bariolée;bariolées
baronifié;baronifiés;baronifiée;baronifiées
baronisé;baronisés;baronisée;baronisées
baronné;baronnés;baronnée;baronnées
baroquisé;baroquisés;baroquisée;baroquisées
baroudé;baroudés;baroudée;baroudées
barré;barrés;barrée;barrées
barricadé;barricadés;barricadée;barricadées
barri;barris;barrie;barries
barrotté;barrottés;barrottée;barrottées
barytonné;barytonnés;barytonnée;barytonnées
basané;basanés;basanée;basanées
basculé;basculés;basculée;basculées
basé;basés;basée;basées
bassiné;bassinés;bassinée;bassinées
basté;bastés;bastée;bastées
bastingué;bastingués;bastinguée;bastinguées
bastionné;bastionnés;bastionnée;bastionnées
bastonné;bastonnés;bastonnée;bastonnées
bastringué;bastringués;bastringuée;bastringuées
bataillé;bataillés;bataillée;bataillées
batelé;batelés;batelée;batelées
batifolé;batifolés;batifolée;batifolées
battu;battus;battue;battues
baudi;baudis;baudie;baudies
baugé;baugés;baugée;baugées
bavaché;bavachés;bavachée;bavachées
bavardé;bavardés;bavardée;bavardées
bavassé;bavassés;bavassée;bavassées
bavé;bavés;bavée;bavées
bavoché;bavochés;bavochée;bavochées
bavoté;bavotés;bavotée;bavotées
bayé;bayés;bayée;bayées
bazardé;bazardés;bazardée;bazardées
becqué;becqués;becquée;becquées
becqueté;becquetés;becquetée;becquetées
becté;bectés;bectée;bectées
bedonné;bedonnés;bedonnée;bedonnées
beloté;belotés;belotée;belotées
belotté;belottés;belottée;belottées
bercé;bercés;bercée;bercées
berdiné;berdinés;berdinée;berdinées
berluré;berlurés;berlurée;berlurées
berné;bernés;bernée;bernées
besogné;besognés;besognée;besognées
bestialisé;bestialisés;bestialisée;bestialisées
beuglé;beuglés;beuglée;beuglées
beurré;beurrés;beurrée;beurrées
biaisé;biaisés;biaisée;biaisées
bibardé;bibardés;bibardée;bibardées
bibeloté;bibelotés;bibelotée;bibelotées
bibelotté;bibelottés;bibelottée;bibelottées
bibé;bibés;bibée;bibées
biberonné;biberonnés;biberonnée;biberonnées
biché;bichés;bichée;bichées
bichonné;bichonnés;bichonnée;bichonnées
bidonné;bidonnés;bidonnée;bidonnées
biffé;biffés;biffée;biffées
bifurqué;bifurqués;bifurquée;bifurquées
bigarré;bigarrés;bigarrée;bigarrées
bigé;bigés;bigée;bigées
biglé;biglés;biglée;biglées
bigorné;bigornés;bigornée;bigornées
bijouté;bijoutés;bijoutée;bijoutées
bilé;bilés;bilée;bilées
billardé;billardés;billardée;billardées
billebarré;billebarrés;billebarrée;billebarrées
billé;billés;billée;billées
billonné;billonnés;billonnée;billonnées
biné;binés;binée;binées
biographié;biographiés;biographiée;biographiées
biscoté;biscotés;biscotée;biscotées
biscuité;biscuités;biscuitée;biscuitées
biseauté;biseautés;biseautée;biseautées
bisé;bisés;bisée;bisées
bisqué;bisqués;bisquée;bisquées
bissé;bissés;bissée;bissées
bistourié;bistouriés;bistouriée;bistouriées
bistourisé;bistourisés;bistourisée;bistourisées
bistourné;bistournés;bistournée;bistournées
bistré;bistrés;bistrée;bistrées
bitté;bittés;bittée;bittées
bitumé;bitumés;bitumée;bitumées
bivaqué;bivaqués;bivaquée;bivaquées
bivouaqué;bivouaqués;bivouaquée;bivouaquées
bizuté;bizutés;bizutée;bizutées
blackboulé;blackboulés;blackboulée;blackboulées
blagué;blagués;blaguée;blaguées
blaireauté;blaireautés;blaireautée;blaireautées
blairé;blairés;blairée;blairées
blaisé;blaisés;blaisée;blaisées
blanchi;blanchis;blanchie;blanchies
blanchoyé;blanchoyés;blanchoyée;blanchoyées
blasé;blasés;blasée;blasées
blasonné;blasonnés;blasonnée;blasonnées
blasphémé;blasphémés;blasphémée;blasphémées
blatéré;blatérés;blatérée;blatérées
blessé;blessés;blessée;blessées
bletti;blettis;blettie;bletties
bleui;bleuis;bleuie;bleuies
bleuté;bleutés;bleutée;bleutées
blindé;blindés;blindée;blindées
blinqué;blinqués;blinquée;blinquées
blondé;blondés;blondée;blondées
blondi;blondis;blondie;blondies
blondoyé;blondoyés;blondoyée;blondoyées
bloqué;bloqués;bloquée;bloquées
blotti;blottis;blottie;blotties
blousé;blousés;blousée;blousées
bluetté;bluettés;bluettée;bluettées
bluffé;bluffés;bluffée;bluffées
bluté;blutés;blutée;blutées
blâmé;blâmés;blâmée;blâmées
bléé;bléés;bléée;bléées
blésé;blésés;blésée;blésées
bléti;blétis;blétie;bléties
blêmi;blêmis;blêmie;blêmies
bobiné;bobinés;bobinée;bobinées
bocardé;bocardés;bocardée;bocardées
bogué;bogués;boguée;boguées
bu;bus;bue;bues
boisé;boisés;boisée;boisées
boissonné;boissonnés;boissonnée;boissonnées
boitaillé;boitaillés;boitaillée;boitaillées
boité;boités;boitée;boitées
boitillé;boitillés;boitillée;boitillées
bolchevisé;bolchevisés;bolchevisée;bolchevisées
bombancé;bombancés;bombancée;bombancées
bombardé;bombardés;bombardée;bombardées
bombé;bombés;bombée;bombées
bombillé;bombillés;bombillée;bombillées
bombiné;bombinés;bombinée;bombinées
bombyciné;bombycinés;bombycinée;bombycinées
bondé;bondés;bondée;bondées
bondieusé;bondieusés;bondieusée;bondieusées
bondi;bondis;bondie;bondies
bondonné;bondonnés;bondonnée;bondonnées
bonifié;bonifiés;bonifiée;bonifiées
bonimenté;bonimentés;bonimentée;bonimentées
boni;bonis;bonie;bonies
bonneté;bonnetés;bonnetée;bonnetées
bonni;bonnis;bonnie;bonnies
boquillonné;boquillonnés;boquillonnée;boquillonnées
bordaillé;bordaillés;bordaillée;bordaillées
bordayé;bordayés;bordayée;bordayées
bordé;bordés;bordée;bordées
borné;bornés;bornée;bornées
bornoyé;bornoyés;bornoyée;bornoyées
bosselé;bosselés;bosselée;bosselées
bossé;bossés;bossée;bossées
bossué;bossués;bossuée;bossuées
bostonné;bostonnés;bostonnée;bostonnées
botanisé;botanisés;botanisée;botanisées
bottelé;bottelés;bottelée;bottelées
botté;bottés;bottée;bottées
bouboulé;bouboulés;bouboulée;bouboulées
boucané;boucanés;boucanée;boucanées
bouchardé;bouchardés;bouchardée;bouchardées
bouché;bouchés;bouchée;bouchées
bouchonné;bouchonnés;bouchonnée;bouchonnées
bouclé;bouclés;bouclée;bouclées
boudé;boudés;boudée;boudées
boudiné;boudinés;boudinée;boudinées
bouffardé;bouffardés;bouffardée;bouffardées
bouffé;bouffés;bouffée;bouffées
bouffi;bouffis;bouffie;bouffies
bouffonné;bouffonnés;bouffonnée;bouffonnées
bougeotté;bougeottés;bougeottée;bougeottées
bougé;bougés;bougée;bougées
bougié;bougiés;bougiée;bougiées
bougnoulisé;bougnoulisés;bougnoulisée;bougnoulisées
bougonné;bougonnés;bougonnée;bougonnées
bougrané;bougranés;bougranée;bougranées
bouillé;bouillés;bouillée;bouillées
bouilli;bouillis;bouillie;bouillies
bouillonné;bouillonnés;bouillonnée;bouillonnées
bouilloté;bouillotés;bouillotée;bouillotées
bouillotté;bouillottés;bouillottée;bouillottées
boujonné;boujonnés;boujonnée;boujonnées
boulangé;boulangés;boulangée;boulangées
boulé;boulés;boulée;boulées
boulevardé;boulevardés;boulevardée;boulevardées
bouleversé;bouleversés;bouleversée;bouleversées
bouliné;boulinés;boulinée;boulinées
boulonné;boulonnés;boulonnée;boulonnées
boulotté;boulottés;boulottée;boulottées
boultiné;boultinés;boultinée;boultinées
boumé;boumés;boumée;boumées
bouqué;bouqués;bouquée;bouquées
bouqueté;bouquetés;bouquetée;bouquetées
bouquiné;bouquinés;bouquinée;bouquinées
bourbillé;bourbillés;bourbillée;bourbillées
bourdé;bourdés;bourdée;bourdées
bourdonné;bourdonnés;bourdonnée;bourdonnées
bourgeonné;bourgeonnés;bourgeonnée;bourgeonnées
bourlingué;bourlingués;bourlinguée;bourlinguées
bourradé;bourradés;bourradée;bourradées
bourrasqué;bourrasqués;bourrasquée;bourrasquées
bourrelé;bourrelés;bourrelée;bourrelées
bourré;bourrés;bourrée;bourrées
bourriaudé;bourriaudés;bourriaudée;bourriaudées
bourriqué;bourriqués;bourriquée;bourriquées
bourri;bourris;bourrie;bourries
boursicoté;boursicotés;boursicotée;boursicotées
boursillé;boursillés;boursillée;boursillées
boursouflé;boursouflés;boursouflée;boursouflées
bousculé;bousculés;bousculée;bousculées
bousé;bousés;bousée;bousées
bousillé;bousillés;bousillée;bousillées
boustifaillé;boustifaillés;boustifaillée;boustifaillées
bouteillé;bouteillés;bouteillée;bouteillées
bouté;boutés;boutée;boutées
bouterollé;bouterollés;bouterollée;bouterollées
boutiqué;boutiqués;boutiquée;boutiquées
boutonné;boutonnés;boutonnée;boutonnées
bouturé;bouturés;bouturée;bouturées
bouveté;bouvetés;bouvetée;bouvetées
boxé;boxés;boxée;boxées
boyaudé;boyaudés;boyaudée;boyaudées
boyauté;boyautés;boyautée;boyautées
boycotté;boycottés;boycottée;boycottées
braconné;braconnés;braconnée;braconnées
bradé;bradés;bradée;bradées
braillé;braillés;braillée;braillées
brait;braits;braite;braites
braisé;braisés;braisée;braisées
braisillé;braisillés;braisillée;braisillées
bramé;bramés;bramée;bramées
branché;branchés;branchée;branchées
brandillé;brandillés;brandillée;brandillées
brandi;brandis;brandie;brandies
brandonné;brandonnés;brandonnée;brandonnées
branlé;branlés;branlée;branlées
branloté;branlotés;branlotée;branlotées
branlotté;branlottés;branlottée;branlottées
braqué;braqués;braquée;braquées
brasé;brasés;brasée;brasées
brasillé;brasillés;brasillée;brasillées
brasqué;brasqués;brasquée;brasquées
brassé;brassés;brassée;brassées
bravé;bravés;bravée;bravées
brayé;brayés;brayée;brayées
bredouillé;bredouillés;bredouillée;bredouillées
brelandé;brelandés;brelandée;brelandées
brellé;brellés;brellée;brellées
brené;brenés;brenée;brenées
bretaudé;bretaudés;bretaudée;bretaudées
brettelé;brettelés;brettelée;brettelées
bretté;brettés;brettée;brettées
breuillé;breuillés;breuillée;breuillées
breveté;brevetés;brevetée;brevetées
bricolé;bricolés;bricolée;bricolées
bridé;bridés;bridée;bridées
bridgé;bridgés;bridgée;bridgées
brifé;brifés;brifée;brifées
briffé;briffés;briffée;briffées
brigandé;brigandés;brigandée;brigandées
brigué;brigués;briguée;briguées
brillanté;brillantés;brillantée;brillantées
brillantiné;brillantinés;brillantinée;brillantinées
brillé;brillés;brillée;brillées
brilloté;brillotés;brillotée;brillotées
brillotté;brillottés;brillottée;brillottées
brimbalé;brimbalés;brimbalée;brimbalées
brimé;brimés;brimée;brimées
brindé;brindés;brindée;brindées
bringuebalé;bringuebalés;bringuebalée;bringuebalées
bringué;bringués;bringuée;bringuées
brinquebalé;brinquebalés;brinquebalée;brinquebalées
briolé;briolés;briolée;briolées
briqué;briqués;briquée;briquées
briqueté;briquetés;briquetée;briquetées
brisé;brisés;brisée;brisées
britannisé;britannisés;britannisée;britannisées
brocanté;brocantés;brocantée;brocantées
brocardé;brocardés;brocardée;brocardées
broché;brochés;brochée;brochées
brocheté;brochetés;brochetée;brochetées
brodé;brodés;brodée;brodées
bronché;bronchés;bronchée;bronchées
bronlé;bronlés;bronlée;bronlées
bronzé;bronzés;bronzée;bronzées
brossé;brossés;brossée;brossées
brouetté;brouettés;brouettée;brouettées
brouillassé;brouillassés;brouillassée;brouillassées
brouillé;brouillés;brouillée;brouillées
brouillonné;brouillonnés;brouillonnée;brouillonnées
broui;brouis;brouie;brouies
broussé;broussés;broussée;broussées
